declarationDate,incidentType,declarationType,state,fyDeclared,incidentBeginDate,designatedArea_count,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incident_duration_days,is_ongoing,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,totalObligatedAmountHmgp,total_disaster_cost,has_debris,has_emergency,has_roads,has_water,has_buildings,has_utilities,has_parks,historical_median_cost,historical_project_count,historical_large_project_count,log_total_cost,declaration_month,declaration_quarter,fire_ca_flag,historical_median_ihp,historical_median_ha,historical_median_ona,historical_median_pa,historical_median_hmgp,historical_median_catab,historical_median_catc2g,programs_activated,area_bin,area_bin_score,area_bin_score_dr,is_low_program_activation,is_emergency_declaration,area_x_dr,is_biological_em,historical_duration_days
2001-04-17 00:00:00+00:00,Fire,FM,FL,2001,2001-04-16 00:00:00+00:00,3,0,0,1,0,6.0,1,0.0,0.0,0.0,880498.85,880498.85,0.0,0.0,880498.85,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.688245036560632,4,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,2-5,2.0,0.0,1,0,0,0,6.0
2001-04-18 00:00:00+00:00,Fire,FM,FL,2001,2001-04-17 00:00:00+00:00,5,0,0,1,0,6.0,1,0.0,0.0,0.0,2295294.63,2295294.63,0.0,0.0,2295294.63,0,0,0,0,0,0,0,174155.26,0.0,0.0,14.64637220799568,4,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,2-5,2.0,0.0,1,0,0,0,6.0
2001-04-25 00:00:00+00:00,Fire,FM,FL,2001,2001-04-17 00:00:00+00:00,2,0,0,1,0,6.0,1,0.0,0.0,0.0,673337.53,673337.53,0.0,0.0,673337.53,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.420003498501277,4,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,2-5,2.0,0.0,1,0,0,0,6.0
2001-05-15 00:00:00+00:00,Fire,FM,FL,2001,2001-05-14 00:00:00+00:00,2,0,0,1,0,0.0,0,0.0,0.0,0.0,695210.91,695210.91,0.0,0.0,695210.91,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.451971984547217,5,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,2-5,2.0,0.0,1,0,0,0,6.0
2001-05-16 00:00:00+00:00,Fire,FM,FL,2001,2001-05-15 00:00:00+00:00,1,0,0,1,0,6.0,1,0.0,0.0,0.0,350001.76,350001.76,0.0,0.0,350001.76,0,0,0,0,0,0,0,174155.26,0.0,0.0,12.76569631914879,5,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-05-23 00:00:00+00:00,Fire,FM,GA,2001,2001-05-17 00:00:00+00:00,1,0,0,1,0,6.0,1,0.0,0.0,0.0,828614.56,828614.56,0.0,0.0,828614.56,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.627511587111927,5,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-05-23 00:00:00+00:00,Fire,FM,FL,2001,2001-05-23 00:00:00+00:00,2,0,0,1,0,6.0,1,0.0,0.0,0.0,5060820.9,5060820.9,0.0,0.0,5060820.9,0,0,0,0,0,0,0,174155.26,0.0,0.0,15.437039458903229,5,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,2-5,2.0,0.0,1,0,0,0,6.0
2001-06-03 00:00:00+00:00,Fire,FM,NM,2001,2001-06-02 00:00:00+00:00,2,0,0,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,174155.26,0.0,0.0,0.0,6,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,2-5,2.0,0.0,1,0,0,0,6.0
2001-06-30 00:00:00+00:00,Fire,FM,AK,2001,2001-06-29 00:00:00+00:00,1,0,0,1,0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,174155.26,0.0,0.0,0.0,6,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-07-05 00:00:00+00:00,Fire,FM,NV,2001,2001-07-05 00:00:00+00:00,1,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,174155.26,0.0,0.0,0.0,7,3,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-07-26 00:00:00+00:00,Fire,FM,WY,2001,2001-07-26 00:00:00+00:00,1,0,0,1,0,13.0,0,0.0,0.0,0.0,2670288.12,2670288.12,0.0,0.0,2670288.12,0,0,0,0,0,0,0,174155.26,0.0,0.0,14.797697309158268,7,3,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-07-28 00:00:00+00:00,Fire,FM,WA,2001,2001-07-28 00:00:00+00:00,1,0,0,1,0,7.0,0,0.0,0.0,0.0,1121445.74,1121445.74,0.0,0.0,1121445.74,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.930130141845924,7,3,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-08-01 00:00:00+00:00,Fire,FM,SD,2001,2001-07-30 00:00:00+00:00,1,0,0,1,0,6.0,1,0.0,0.0,0.0,293179.37,293179.37,0.0,0.0,293179.37,0,0,0,0,0,0,0,174155.26,0.0,0.0,12.588543295866556,7,3,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-08-01 00:00:00+00:00,Fire,FM,WY,2001,2001-07-31 00:00:00+00:00,1,0,0,1,0,8.0,0,0.0,0.0,0.0,334733.96,334733.96,0.0,0.0,334733.96,0,0,0,0,0,0,0,174155.26,0.0,0.0,12.721094333492548,7,3,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-08-09 00:00:00+00:00,Fire,FM,NV,2001,2001-08-09 00:00:00+00:00,1,0,0,1,0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,174155.26,0.0,0.0,0.0,8,3,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-08-14 00:00:00+00:00,Fire,FM,WA,2001,2001-08-13 00:00:00+00:00,1,0,0,1,0,16.0,0,0.0,0.0,0.0,1707296.8,1707296.8,0.0,0.0,1707296.8,0,0,0,0,0,0,0,174155.26,0.0,0.0,14.35042244467418,8,3,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-08-14 00:00:00+00:00,Fire,FM,WA,2001,2001-08-13 00:00:00+00:00,1,0,0,1,0,8.0,0,0.0,0.0,0.0,2722101.81,2722101.81,0.0,0.0,2722101.81,0,0,0,0,0,0,0,174155.26,0.0,0.0,14.816915231502321,8,3,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-08-14 00:00:00+00:00,Fire,FM,WA,2001,2001-08-14 00:00:00+00:00,1,0,0,1,0,7.0,0,0.0,0.0,0.0,1186851.58,1186851.58,0.0,0.0,1186851.58,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.986815470428196,8,3,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-08-15 00:00:00+00:00,Fire,FM,OR,2001,2001-08-15 00:00:00+00:00,1,0,0,1,0,4.0,0,0.0,0.0,0.0,363262.4,363262.4,0.0,0.0,363262.4,0,0,0,0,0,0,0,174155.26,0.0,0.0,12.80288346994691,8,3,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-08-16 00:00:00+00:00,Fire,FM,WA,2001,2001-08-14 00:00:00+00:00,1,0,0,1,0,15.0,0,0.0,0.0,0.0,536017.54,536017.54,0.0,0.0,536017.54,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.191924029006973,8,3,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-08-16 00:00:00+00:00,Fire,FM,WA,2001,2001-08-15 00:00:00+00:00,1,0,0,1,0,8.0,0,0.0,0.0,0.0,2761493.04,2761493.04,0.0,0.0,2761493.04,0,0,0,0,0,0,0,174155.26,0.0,0.0,14.83128241007372,8,3,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-08-17 00:00:00+00:00,Fire,FM,WA,2001,2001-08-16 00:00:00+00:00,1,0,0,1,0,9.0,0,0.0,0.0,0.0,1641186.86,1641186.86,0.0,0.0,1641186.86,0,0,0,0,0,0,0,174155.26,0.0,0.0,14.310930842496244,8,3,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-08-17 00:00:00+00:00,Fire,FM,WA,2001,2001-08-13 00:00:00+00:00,1,0,0,1,0,18.0,0,0.0,0.0,0.0,1008947.13,1008947.13,0.0,0.0,1008947.13,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.82441889068035,8,3,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-08-17 00:00:00+00:00,Fire,FM,OR,2001,2001-08-17 00:00:00+00:00,1,0,0,1,0,5.0,0,0.0,0.0,0.0,2953040.3,2953040.3,0.0,0.0,2953040.3,0,0,0,0,0,0,0,174155.26,0.0,0.0,14.898346146405435,8,3,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-08-19 00:00:00+00:00,Fire,FM,UT,2001,2001-08-18 00:00:00+00:00,1,0,0,1,0,6.0,1,0.0,0.0,0.0,53686.5,53686.5,0.0,0.0,53686.5,0,0,0,0,0,0,0,174155.26,0.0,0.0,10.890935478726611,8,3,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-09-06 00:00:00+00:00,Fire,FM,WY,2001,2001-09-05 00:00:00+00:00,1,0,0,1,0,3.0,0,0.0,0.0,0.0,76944.59,76944.59,0.0,0.0,76944.59,0,0,0,0,0,0,0,174155.26,0.0,0.0,11.250853827683228,9,3,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-11-01 00:00:00+00:00,Fire,FM,CO,2002,2001-10-31 00:00:00+00:00,1,0,0,1,0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,174155.26,0.0,0.0,0.0,10,4,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-11-02 00:00:00+00:00,Fire,FM,KY,2002,2001-11-02 00:00:00+00:00,1,0,0,1,0,6.0,1,0.0,0.0,0.0,574906.82,574906.82,0.0,0.0,574906.82,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.261964993884499,11,4,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-11-02 00:00:00+00:00,Fire,FM,KY,2002,2001-11-02 00:00:00+00:00,10,0,0,1,0,6.0,1,0.0,0.0,0.0,880634.65,880634.65,0.0,0.0,880634.65,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.688399255245416,11,4,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,6-15,3.0,0.0,1,0,0,0,6.0
2001-11-02 00:00:00+00:00,Fire,FM,KY,2002,2001-11-02 00:00:00+00:00,6,0,0,1,0,19.0,0,0.0,0.0,0.0,1815259.18,1815259.18,0.0,0.0,1815259.18,0,0,0,0,0,0,0,174155.26,0.0,0.0,14.411739365269737,11,4,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,6-15,3.0,0.0,1,0,0,0,6.0
2001-11-03 00:00:00+00:00,Fire,FM,TN,2002,2001-11-03 00:00:00+00:00,6,0,0,1,0,6.0,1,0.0,0.0,0.0,1196608.92,1196608.92,0.0,0.0,1196608.92,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.995003050059145,11,4,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,6-15,3.0,0.0,1,0,0,0,6.0
2001-11-09 00:00:00+00:00,Fire,FM,SC,2002,2001-11-07 00:00:00+00:00,1,0,0,1,0,19.0,0,0.0,0.0,0.0,267732.58,0.0,267732.58,0.0,267732.58,0,0,0,0,0,0,0,174155.26,0.0,0.0,12.497747660565809,11,4,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-11-14 00:00:00+00:00,Fire,FM,TN,2002,2001-11-12 00:00:00+00:00,1,0,0,1,0,6.0,1,0.0,0.0,0.0,532317.35,532317.35,0.0,0.0,532317.35,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.184996991608186,11,4,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-11-16 00:00:00+00:00,Fire,FM,VA,2002,2001-11-14 00:00:00+00:00,3,0,0,1,0,25.0,0,0.0,0.0,0.0,394778.25,394778.25,0.0,0.0,394778.25,0,0,0,0,0,0,0,174155.26,0.0,0.0,12.886082026902885,11,4,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,2-5,2.0,0.0,1,0,0,0,6.0
2001-11-16 00:00:00+00:00,Fire,FM,WV,2002,2001-11-16 00:00:00+00:00,12,0,0,1,0,14.0,0,0.0,0.0,0.0,292087.28,292087.28,0.0,0.0,292087.28,0,0,0,0,0,0,0,174155.26,0.0,0.0,12.58481136432541,11,4,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,6-15,3.0,0.0,1,0,0,0,6.0
2001-11-16 00:00:00+00:00,Fire,FM,WV,2002,2001-11-16 00:00:00+00:00,2,0,0,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,174155.26,0.0,0.0,0.0,11,4,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,2-5,2.0,0.0,1,0,0,0,6.0
2001-11-20 00:00:00+00:00,Fire,FM,VA,2002,2001-11-19 00:00:00+00:00,1,0,0,1,0,20.0,0,0.0,0.0,0.0,122495.25,122495.25,0.0,0.0,122495.25,0,0,0,0,0,0,0,174155.26,0.0,0.0,11.715835696253457,11,4,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2001-11-20 00:00:00+00:00,Fire,FM,VA,2002,2001-11-19 00:00:00+00:00,2,0,0,1,0,20.0,0,0.0,0.0,0.0,133002.75,133002.75,0.0,0.0,133002.75,0,0,0,0,0,0,0,174155.26,0.0,0.0,11.798132602295127,11,4,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,2-5,2.0,0.0,1,0,0,0,6.0
2001-11-20 00:00:00+00:00,Fire,FM,AL,2002,2001-11-20 00:00:00+00:00,3,0,0,1,0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,174155.26,0.0,0.0,0.0,11,4,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,2-5,2.0,0.0,1,0,0,0,6.0
2002-02-11 00:00:00+00:00,Fire,FM,CA,2002,2002-02-10 00:00:00+00:00,1,0,0,1,0,5.0,0,0.0,0.0,0.0,2272904.0,117286.77,0.0,0.0,2272904.0,0,0,0,0,0,0,0,174155.26,0.0,0.0,14.636569306976643,2,1,1,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-02-28 00:00:00+00:00,Fire,FM,VA,2002,2002-02-27 00:00:00+00:00,1,0,0,1,0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,174155.26,0.0,0.0,0.0,2,1,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-03-23 00:00:00+00:00,Fire,FM,NM,2002,2002-03-23 00:00:00+00:00,1,0,0,1,0,9.0,0,0.0,0.0,0.0,739292.95,739292.95,0.0,0.0,739292.95,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.513450888094962,3,1,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-04-23 00:00:00+00:00,Fire,FM,CO,2002,2002-04-23 00:00:00+00:00,1,0,0,1,0,6.0,0,0.0,0.0,0.0,609048.69,35079.16,388125.0,0.0,609048.69,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.319655136138566,4,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-04-30 00:00:00+00:00,Fire,FM,AZ,2002,2002-04-29 00:00:00+00:00,1,0,0,1,0,9.0,0,0.0,0.0,0.0,522973.11,522973.11,0.0,0.0,522973.11,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.167287238953683,4,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-05-01 00:00:00+00:00,Fire,FM,CO,2002,2002-04-30 00:00:00+00:00,1,0,0,1,0,5.0,0,0.0,0.0,0.0,343461.6,0.0,279000.0,0.0,343461.6,0,0,0,0,0,0,0,174155.26,0.0,0.0,12.74683350553191,4,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-05-01 00:00:00+00:00,Fire,FM,NM,2002,2002-04-30 00:00:00+00:00,1,0,0,1,0,34.0,0,0.0,0.0,0.0,2505601.52,13605.67,0.0,0.0,2505601.52,0,0,0,0,0,0,0,174155.26,0.0,0.0,14.734039790525241,4,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-05-05 00:00:00+00:00,Fire,FM,CO,2002,2002-05-05 00:00:00+00:00,1,0,0,1,0,7.0,0,0.0,0.0,0.0,314629.34,9635.97,170437.5,0.0,314629.34,0,0,0,0,0,0,0,174155.26,0.0,0.0,12.659153704879996,5,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-05-07 00:00:00+00:00,Fire,FM,NM,2002,2002-05-06 00:00:00+00:00,1,0,0,1,0,11.0,0,0.0,0.0,0.0,298474.23,233499.75,0.0,0.0,298474.23,0,0,0,0,0,0,0,174155.26,0.0,0.0,12.606442226797093,5,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-05-14 00:00:00+00:00,Fire,FM,CA,2002,2002-05-13 00:00:00+00:00,1,0,0,1,0,2.0,0,0.0,0.0,0.0,307152.86,14617.29,0.0,0.0,307152.86,0,0,0,0,0,0,0,174155.26,0.0,0.0,12.635104073662708,5,2,1,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-05-15 00:00:00+00:00,Fire,FM,AZ,2002,2002-05-15 00:00:00+00:00,1,0,0,1,0,3.0,0,0.0,0.0,0.0,766588.42,765511.71,0.0,0.0,766588.42,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.54970663063325,5,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-05-23 00:00:00+00:00,Fire,FM,CO,2002,2002-05-21 00:00:00+00:00,1,0,0,1,0,8.0,0,0.0,0.0,0.0,516631.41,101680.92,287747.25,0.0,516631.41,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.155086894803357,5,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-05-23 00:00:00+00:00,Fire,FM,NM,2002,2002-05-22 00:00:00+00:00,2,0,0,1,0,19.0,0,0.0,0.0,0.0,958864.51,958864.51,0.0,0.0,958864.51,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.77350610419789,5,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,2-5,2.0,0.0,1,0,0,0,6.0
2002-06-01 00:00:00+00:00,Fire,FM,MN,2002,2002-05-31 00:00:00+00:00,1,0,0,1,0,4.0,0,0.0,0.0,0.0,209475.0,0.0,0.0,0.0,209475.0,0,0,0,0,0,0,0,174155.26,0.0,0.0,12.252364453309452,5,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-06-02 00:00:00+00:00,Fire,FM,CO,2002,2002-06-02 00:00:00+00:00,1,0,0,1,0,8.0,0,0.0,0.0,0.0,1276717.16,13367.66,607485.0,0.0,1276717.16,0,0,0,0,0,0,0,174155.26,0.0,0.0,14.059803405878972,6,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-06-02 00:00:00+00:00,Fire,FM,NJ,2002,2002-06-02 00:00:00+00:00,1,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,174155.26,0.0,0.0,0.0,6,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-06-03 00:00:00+00:00,Fire,FM,CO,2002,2002-06-02 00:00:00+00:00,1,0,0,1,0,24.0,0,0.0,0.0,0.0,1867130.11,5919.71,1462500.0,0.0,1867130.11,0,0,0,0,0,0,0,174155.26,0.0,0.0,14.43991364501803,6,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-06-03 00:00:00+00:00,Fire,FM,CO,2002,2002-06-02 00:00:00+00:00,1,0,0,1,0,24.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,174155.26,0.0,0.0,0.0,6,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-06-04 00:00:00+00:00,Fire,FM,NM,2002,2002-06-02 00:00:00+00:00,1,0,0,1,0,42.0,0,0.0,0.0,0.0,561239.87,561239.87,0.0,0.0,561239.87,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.237905450645709,6,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-06-04 00:00:00+00:00,Fire,FM,NM,2002,2002-06-02 00:00:00+00:00,1,0,0,1,0,31.0,0,0.0,0.0,0.0,558523.54,558523.54,0.0,0.0,558523.54,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.233053835648748,6,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-06-06 00:00:00+00:00,Fire,FM,NM,2002,2002-06-02 00:00:00+00:00,1,0,0,1,0,14.0,0,0.0,0.0,0.0,6435257.27,5001925.63,0.0,0.0,6435257.27,0,0,0,0,0,0,0,174155.26,0.0,0.0,15.677302533405104,6,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-06-06 00:00:00+00:00,Fire,FM,CA,2002,2002-06-05 00:00:00+00:00,1,0,0,1,0,9.0,0,0.0,0.0,0.0,1101982.53,124133.1,0.0,0.0,1101982.53,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.912622323029773,6,2,1,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-06-07 00:00:00+00:00,Fire,FM,CO,2002,2002-06-06 00:00:00+00:00,1,0,0,1,0,4.0,0,0.0,0.0,0.0,68955.63,2936.71,22500.0,0.0,68955.63,0,0,0,0,0,0,0,174155.26,0.0,0.0,11.141233035233938,6,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-06-08 00:00:00+00:00,Fire,FM,CO,2002,2002-06-08 00:00:00+00:00,1,0,0,1,0,21.0,0,0.0,0.0,0.0,1386466.67,2329.26,1299062.25,0.0,1386466.67,0,0,0,0,0,0,0,174155.26,0.0,0.0,14.142269826059653,6,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-06-09 00:00:00+00:00,Fire,FM,NV,2002,2002-06-08 00:00:00+00:00,1,0,0,1,0,4.0,0,0.0,0.0,0.0,302379.36,0.0,0.0,0.0,302379.36,0,0,0,0,0,0,0,174155.26,0.0,0.0,12.619440974088414,6,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-06-09 00:00:00+00:00,Fire,FM,CO,2002,2002-06-08 00:00:00+00:00,1,0,0,1,0,42.0,0,0.0,0.0,0.0,5635120.91,830803.58,3930544.5,0.0,5635120.91,0,0,0,0,0,0,0,174155.26,0.0,0.0,15.544529339649676,6,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-06-10 00:00:00+00:00,Fire,FM,CO,2002,2002-06-09 00:00:00+00:00,1,0,0,1,0,9.0,0,0.0,0.0,0.0,187811.25,11971.43,136086.0,0.0,187811.25,0,0,0,0,0,0,0,174155.26,0.0,0.0,12.143198072595968,6,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-06-11 00:00:00+00:00,Fire,FM,CO,2002,2002-06-09 00:00:00+00:00,1,0,0,1,0,61.0,0,0.0,0.0,0.0,3510136.9,129360.85,1748391.0,0.0,3510136.9,0,0,0,0,0,0,0,174155.26,0.0,0.0,15.071165882419592,6,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-06-13 00:00:00+00:00,Fire,FM,NM,2002,2002-06-13 00:00:00+00:00,1,0,0,1,0,29.0,0,0.0,0.0,0.0,258389.44,255103.7,0.0,0.0,258389.44,0,0,0,0,0,0,0,174155.26,0.0,0.0,12.462227053302156,6,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-06-17 00:00:00+00:00,Fire,FM,CA,2002,2002-06-16 00:00:00+00:00,1,0,0,1,0,6.0,0,0.0,0.0,0.0,697351.18,44959.17,0.0,0.0,697351.18,0,0,0,0,0,0,0,174155.26,0.0,0.0,13.455045841902267,6,2,1,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
2002-06-18 00:00:00+00:00,Fire,FM,SC,2002,2002-06-17 00:00:00+00:00,1,0,0,1,0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,174155.26,0.0,0.0,0.0,6,2,0,0.0,0.0,0.0,138208.0,0.0,3755.99,0.0,1,1,1.0,0.0,1,0,0,0,6.0
